LABELS
SEPARATOR COMMA
DATA
#NODE_ID,LABEL
311_NosZ,Saprospiraceae | tr|A0A7Y5J7W6|A0A7Y5J7W6_9BACT
312_NosZ,Saprospiraceae | tr|A0A7Y5R787|A0A7Y5R787_9BACT
313_NosZ,Sphingobacteriales | tr|A0A3S0FA16|A0A3S0FA16_9SPHI
314_NosZ,Sphingobacteriales | tr|A0A4Q3CMD2|A0A4Q3CMD2_9SPHI
315_NosZ,Sphingobacteriales | tr|A0A4Q5ZW34|A0A4Q5ZW34_9SPHI
316_NosZ,Sphingobacteriales | tr|A0A4Q6AED1|A0A4Q6AED1_9SPHI
317_NosZ,Sphingobacteriales | tr|A0A4Q6AZC2|A0A4Q6AZC2_9SPHI
318_NosZ,Sphingobacteriales | tr|A0A7T9J2G2|A0A7T9J2G2_9SPHI
319_NosZ,Sphingobacteriaceae | 1550091.JROE01000002_gene572
320_NosZ,Sphingobacteriaceae | tr|A0A3D3PG21|A0A3D3PG21_9SPHI
321_NosZ,Sphingobacteriaceae | tr|A0A4Q6EG63|A0A4Q6EG63_9SPHI
322_NosZ,Arcticibacter svalbardensis | 1150600.ADIARSV_3467
323_NosZ,Mucilaginibacter ginsenosidivorans | tr|A0A5B8UTE5|A0A5B8UTE5_9SPHI
324_NosZ,Mucilaginibacter mali | tr|A0A7D4TSR6|A0A7D4TSR6_9SPHI
325_NosZ,Mucilaginibacter rubeus | tr|A0A8A5K2N5|A0A8A5K2N5_9SPHI
326_NosZ,Parapedobacter sp. | tr|A0A3N7IF52|A0A3N7IF52_9SPHI
327_NosZ,Parapedobacter sp. SGR-10 | tr|A0A6M1DZV4|A0A6M1DZV4_9SPHI
328_NosZ,Pararcticibacter amylolyticus | tr|A0A2U2PIP9|A0A2U2PIP9_9SPHI
329_NosZ,Daejeonella oryzae | 468059.AUHA01000007_gene2672
330_NosZ,Pedobacter changchengzhani | tr|A0A4R5MNS1|A0A4R5MNS1_9SPHI
331_NosZ,Pedobacter puniceum | tr|A0A7K0FSK5|A0A7K0FSK5_9SPHI
332_NosZ,Pedobacter sp. | tr|A0A519UEA6|A0A519UEA6_9SPHI
333_NosZ,Pedobacter sp. BS3 | tr|A0A5D8YQS8|A0A5D8YQS8_9SPHI
334_NosZ,Pseudopedobacter saltans | 762903.Pedsa_3647
335_NosZ,Solitalea canadensis | 929556.Solca_1787
336_NosZ,Sphingobacterium humi | tr|A0A6N8KUE9|A0A6N8KUE9_9SPHI
337_NosZ,Sphingobacterium multivorum | tr|A0A2X2IQM0|A0A2X2IQM0_SPHMU
338_NosZ,Sphingobacterium olei | tr|A0A4U0NKD6|A0A4U0NKD6_9SPHI
339_NosZ,Sphingobacterium phlebotomi | tr|A0A5D4H5P9|A0A5D4H5P9_9SPHI
340_NosZ,Sphingobacterium psychroaquaticum | tr|A0A7Z1X0F5|A0A7Z1X0F5_9SPHI
341_NosZ,Sphingobacterium sp. CZ-2 | tr|A0A4P7E1J4|A0A4P7E1J4_9SPHI
342_NosZ,Sphingobacterium sp. SGG-5 | tr|A0A6M1NC89|A0A6M1NC89_9SPHI
343_NosZ,Sphingobacterium sp. dk4302 | tr|A0A5Q0QCR5|A0A5Q0QCR5_9SPHI
344_NosZ,Balneolaceae | tr|A0A5Q4FI89|A0A5Q4FI89_9BACT
345_NosZ,Balneolaceae | tr|A0A6A8Q3Y1|A0A6A8Q3Y1_9BACT
346_NosZ,Balneolaceae | tr|A0A6C1NVE0|A0A6C1NVE0_9BACT
347_NosZ,Balneolaceae | tr|A0A6I7NXE5|A0A6I7NXE5_9BACT
348_NosZ,Balneolaceae | tr|A0A6I7QFZ0|A0A6I7QFZ0_9BACT
349_NosZ,Balneolaceae | tr|A0A6M1TBP6|A0A6M1TBP6_9BACT
350_NosZ,Aliifodinibius halophilus | tr|A0A6M1T9R0|A0A6M1T9R0_9BACT
351_NosZ,Rhodohalobacter mucosus | tr|A0A316TU94|A0A316TU94_9BACT
352_NosZ,Rhodohalobacter sp. SW132 | tr|A0A371QKU4|A0A371QKU4_9BACT
353_NosZ,Calditrichales | tr|A0A524L8B0|A0A524L8B0_9BACT
354_NosZ,Calditrichales | tr|A0A524LSJ6|A0A524LSJ6_9BACT
355_NosZ,Calditrichaceae | tr|A0A850AHY1|A0A850AHY1_9BACT
356_NosZ,Caldithrix abyssi | tr|A0A7V4U1H7|A0A7V4U1H7_9BACT
357_NosZ,Caldithrix abyssi | tr|A0A7V5VE16|A0A7V5VE16_9BACT
358_NosZ,Anaerolineales | tr|A0A7Y5F3W1|A0A7Y5F3W1_9CHLR
359_NosZ,Ardenticatena maritima | tr|A0A0M9UC71|A0A0M9UC71_9CHLR
360_NosZ,Candidatus Promineofilum breve | tr|A0A160SZZ1|A0A160SZZ1_9CHLR
361_NosZ,Caldilineales | tr|A0A849ZY25|A0A849ZY25_9CHLR
362_NosZ,Caldilinea aerophila | 926550.CLDAP_07150
363_NosZ,Litorilinea aerophila | tr|A0A540VH42|A0A540VH42_9CHLR
364_NosZ,Thermoflexus hugenholtzii | tr|A0A8F0AZ99|A0A8F0AZ99_9CHLR
365_NosZ,Sphaerobacter thermophilus | YP_003318994
366_NosZ,Thermomicrobiales | tr|A0A5C7JGC2|A0A5C7JGC2_9CHLR
367_NosZ,Thermomicrobium roseum | YP_002523476
368_NosZ,Denitrovibrio acetiphilus | 522772.Dacet_0941
369_NosZ,Bacillales | tr|A0A7V6QPA3|A0A7V6QPA3_9BACL
370_NosZ,Bacillales | tr|A0A7V6QQK7|A0A7V6QQK7_9BACL
371_NosZ,Anoxybacillus flavithermus | 1267580.AF6_1580
372_NosZ,Bacillus canaveralius | tr|A0A3R9NHW8|A0A3R9NHW8_9BACI
373_NosZ,Bacillus massiliosenegalensis | 1034347.CAHJ01000032_gene4035
374_NosZ,Bacillus rubiinfantis | 1499680.CCFE01000013_gene952
375_NosZ,Bacillus sp. | tr|A0A7V6YQM9|A0A7V6YQM9_BACSP
376_NosZ,Bacillus sp. DNRA2 | tr|A0A7X9QUN3|A0A7X9QUN3_9BACI
377_NosZ,Bacillus sp. EB106-08-02-XG196 | tr|A0A7Y8WLD1|A0A7Y8WLD1_9BACI
378_NosZ,Bacillus sp. ET | tr|I6WIF3|I6WIF3_9BACI
379_NosZ,Bacillus sp. HMF5848 | tr|A0A428J448|A0A428J448_9BACI
380_NosZ,Bacillus sp. J33 | 935836.JAEL01000017_gene815
381_NosZ,Bacillus sp. S3 | tr|A0A513RRA3|A0A513RRA3_9BACI
382_NosZ,Bacillus sp. UNC438CL73TsuS30 | 1340434.AXVA01000010_gene5266
383_NosZ,Bacillus sp. Ult-42 | tr|F6JVH3|F6JVH3_9BACI
384_NosZ,Bacillus sp. Ult-42 | tr|F6JVH4|F6JVH4_9BACI
385_NosZ,Bacillus sp. Ult-442 | tr|F6JVH0|F6JVH0_9BACI
386_NosZ,Bacillus timonensis | tr|A0A4S3PUS5|A0A4S3PUS5_9BACI
387_NosZ,Cerasibacillus terrae | tr|A0A5C8NXS4|A0A5C8NXS4_9BACI
388_NosZ,Cytobacillus praedii | tr|A0A4R1B1U2|A0A4R1B1U2_9BACI
389_NosZ,Geobacillus thermodenitrificans | YP_001125843
390_NosZ,Lentibacillus cibarius | tr|A0A549YEV2|A0A549YEV2_9BACI
391_NosZ,Mesobacillus boroniphilus | 1294265.JCM21738_1807
392_NosZ,Mesobacillus selenatarsenatis | tr|A0A846T7B2|A0A846T7B2_9BACI
393_NosZ,Mesobacillus subterraneus | tr|A0A427TS16|A0A427TS16_9BACI
394_NosZ,Neobacillus jeddahensis | 1461580.CCAS010000008_gene1235
395_NosZ,Neobacillus notoginsengisoli | tr|A0A417YVP4|A0A417YVP4_9BACI
396_NosZ,Neobacillus thermocopriae | tr|A0A6B3TN25|A0A6B3TN25_9BACI
397_NosZ,Neobacillus vireti | 1131730.BAVI_16462
398_NosZ,Parageobacillus caldoxylosilyticus | 1234664.AMRO01000003_gene722
399_NosZ,Priestia megaterium (Bacillus megaterium) | tr|A0A6H1NX36|A0A6H1NX36_PRIMG
400_NosZ,Schinkia azotoformans (Bacillus azotoformans) | tr|K6D6L8|K6D6L8_SCHAZ
401_NosZ,Virgibacillus dakarensis | tr|A0A844LTV4|A0A844LTV4_9BACI
402_NosZ,Ammoniphilus sp. CFH 90114 | tr|A0A4Q1SQI4|A0A4Q1SQI4_9BACL
403_NosZ,Sporosarcina pasteurii (Bacillus pasteurii) | tr|A0A380BBB1|A0A380BBB1_SPOPA
404_NosZ,Sporosarcina sp. PTS2304 | tr|A0A345NTC5|A0A345NTC5_9BACL
405_NosZ,Macrococcus goetzii | tr|A0A2G5NVU4|A0A2G5NVU4_9STAP
406_NosZ,Macrococcus sp. DPC7161 | tr|A0A4Q1B2T7|A0A4Q1B2T7_9STAP
407_NosZ,Desulfitobacterium dehalogenans | 756499.Desde_0186
408_NosZ,Desulfitobacterium dichloroeliminans | 871963.Desdi_0167
409_NosZ,Desulfitobacterium hafniense | YP_516494.1
410_NosZ,Desulfosporosinus meridiei | 768704.Desmer_3457
411_NosZ,Desulfotomaculum ruminis | 696281.Desru_1528
412_NosZ,Gemmatimonadales | tr|A0A524H3X5|A0A524H3X5_9BACT
413_NosZ,Gemmatimonadales | tr|A0A524IWY2|A0A524IWY2_9BACT
414_NosZ,Gemmatimonadales | tr|A0A5Q4D0Z6|A0A5Q4D0Z6_9BACT
415_NosZ,Gemmatimonadales | tr|A0A651DRA2|A0A651DRA2_9BACT
416_NosZ,Gemmatimonadales | tr|A0A7Y2NW72|A0A7Y2NW72_9BACT
417_NosZ,Gemmatimonadales | tr|A0A7Y4RNT3|A0A7Y4RNT3_9BACT
418_NosZ,Gemmatimonadaceae | tr|A0A7Y5K5C3|A0A7Y5K5C3_9BACT
419_NosZ,Gemmatimonadaceae | tr|A0A7Y5QM38|A0A7Y5QM38_9BACT
420_NosZ,Gemmatimonas aurantiaca | YP_002760897
421_NosZ,Ignavibacteriales | tr|A0A3D6B6D9|A0A3D6B6D9_9BACT
422_NosZ,Ignavibacteriales | tr|A0A419H8S4|A0A419H8S4_9BACT
423_NosZ,Ignavibacteriales | tr|A0A7S6MYS3|A0A7S6MYS3_9BACT
424_NosZ,Ignavibacteriales | tr|A0A7T9FVI2|A0A7T9FVI2_9BACT
425_NosZ,Ignavibacteriales | tr|A0A7V1FTY3|A0A7V1FTY3_9BACT
426_NosZ,Ignavibacteriaceae | tr|A0A6N6SQS6|A0A6N6SQS6_9BACT
427_NosZ,Ignavibacteriaceae | tr|A0A7Y2P336|A0A7Y2P336_9BACT
428_NosZ,Ignavibacteriaceae | tr|A0A7Y2T9J0|A0A7Y2T9J0_9BACT
429_NosZ,Ignavibacteriaceae | tr|A0A7Y5FDK8|A0A7Y5FDK8_9BACT
430_NosZ,Ignavibacteriaceae | tr|A0A7Y5FPG7|A0A7Y5FPG7_9BACT
431_NosZ,Ignavibacteriaceae | tr|A0A7Y5LJW8|A0A7Y5LJW8_9BACT
432_NosZ,Ignavibacteriaceae | tr|A0A7Y8L2G9|A0A7Y8L2G9_9BACT
433_NosZ,Ignavibacterium album | 945713.IALB_0848
434_NosZ,Ignavibacterium album | tr|A0A7V3E825|A0A7V3E825_9BACT
435_NosZ,Ignavibacterium album | tr|A0A832DEF9|A0A832DEF9_9BACT
436_NosZ,Ignavibacterium sp. | tr|A0A6L3ZTF1|A0A6L3ZTF1_9BACT
437_NosZ,Melioribacter roseus | 1191523.MROS_1104
438_NosZ,Phycisphaerales | tr|A0A357KXA7|A0A357KXA7_9BACT
439_NosZ,Phycisphaerales | tr|A0A3D4UM22|A0A3D4UM22_9BACT
440_NosZ,Phycisphaerales | tr|A0A6N2EHS1|A0A6N2EHS1_9BACT
441_NosZ,Phycisphaerales | tr|A0A7C1UDV3|A0A7C1UDV3_9BACT
442_NosZ,Phycisphaerales | tr|A0A7V1Q1E1|A0A7V1Q1E1_9BACT
443_NosZ,Phycisphaerales | tr|A0A7Y5S717|A0A7Y5S717_9BACT
444_NosZ,Phycisphaerales | tr|A0A7Y5W7E2|A0A7Y5W7E2_9BACT
445_NosZ,Phycisphaeraceae | tr|A0A5Q4ELL6|A0A5Q4ELL6_9BACT
446_NosZ,Phycisphaeraceae | tr|A0A7L9BS93|A0A7L9BS93_9BACT
447_NosZ,Phycisphaeraceae | tr|A0A7S6MDE0|A0A7S6MDE0_9BACT
448_NosZ,Rhodopirellula sp. | tr|A0A2D7E998|A0A2D7E998_9BACT
449_NosZ,Planctomycetaceae | tr|A0A7V5PXG2|A0A7V5PXG2_9PLAN
450_NosZ,Paremcibacter congregatus | tr|A0A2G4YPS2|A0A2G4YPS2_9PROT
451_NosZ,Hyphomicrobiales | 1411123.JQNH01000001_gene2731
452_NosZ,Hyphomicrobiales | tr|A0A1M2YWY0|A0A1M2YWY0_9HYPH
453_NosZ,Hyphomicrobiales | tr|A0A258J3M5|A0A258J3M5_9HYPH
454_NosZ,Hyphomicrobiales | tr|A0A2A4XXN4|A0A2A4XXN4_9HYPH
455_NosZ,Hyphomicrobiales | tr|A0A2A5GUZ2|A0A2A5GUZ2_9HYPH
456_NosZ,Hyphomicrobiales | tr|A0A3A0E8Z5|A0A3A0E8Z5_9HYPH
457_NosZ,Hyphomicrobiales | tr|A0A3S0EDZ7|A0A3S0EDZ7_9HYPH
458_NosZ,Hyphomicrobiales | tr|A0A7V0RKC8|A0A7V0RKC8_9HYPH
459_NosZ,Hyphomicrobiales | tr|A0A7V7C2L1|A0A7V7C2L1_9HYPH
460_NosZ,Hyphomicrobiales | tr|A0A848YGD7|A0A848YGD7_9HYPH
461_NosZ,Alsobacter soli | tr|A0A2T1HWE2|A0A2T1HWE2_9HYPH
462_NosZ,Aurantimonas coralicida | tr|A0A7C1MEG7|A0A7C1MEG7_9HYPH
463_NosZ,Jiella pacifica | tr|A0A6N9T8D8|A0A6N9T8D8_9HYPH
464_NosZ,Methylocella tundrae | tr|A0A8B6M4W9|A0A8B6M4W9_METTU
465_NosZ,Bosea lathyri | tr|A0A1H6AP86|A0A1H6AP86_9HYPH
466_NosZ,Bosea sp. AAP35 | tr|A0A0N1B9U5|A0A0N1B9U5_9HYPH
467_NosZ,Bosea sp. BIWAKO-01 | tr|A0A1E1VEW9|A0A1E1VEW9_9HYPH
468_NosZ,Bosea sp. TND4EK4 | tr|A0A1N7AB51|A0A1N7AB51_9HYPH
469_NosZ,Bradyrhizobiaceae | tr|A0A363TPB3|A0A363TPB3_9BRAD
470_NosZ,Afipia birgiae | 1197906.CAJQ02000024_gene1353
471_NosZ,Afipia carboxidovorans | 504832.OCAR_5030
472_NosZ,Afipia sp. 1NLS2 | 666684.AfiDRAFT_3697
473_NosZ,Afipia sp. 64-13 | tr|A0A1Q3W577|A0A1Q3W577_9BRAD
474_NosZ,Afipia sp. GAS231 | tr|A0A1H0RH58|A0A1H0RH58_9BRAD
475_NosZ,Bradyrhizobium canariense | tr|A0A1H2BG11|A0A1H2BG11_9BRAD
476_NosZ,Bradyrhizobium diazoefficiens | 224911.27348563
477_NosZ,Bradyrhizobium forestalis | tr|A0A2M8RFF1|A0A2M8RFF1_9BRAD
478_NosZ,Bradyrhizobium guangdongense | tr|A0A410V7C4|A0A410V7C4_9BRAD
479_NosZ,Bradyrhizobium japonicum | 1304877.KI519399_gene2250
480_NosZ,Bradyrhizobium japonicum | 1304878.AUGD01000012_gene4102
481_NosZ,Bradyrhizobium lablabi | tr|A0A0R3MMK8|A0A0R3MMK8_9BRAD
482_NosZ,Bradyrhizobium shewense | tr|A0A1C3VYD7|A0A1C3VYD7_9BRAD
483_NosZ,Bradyrhizobium sp. | tr|A0A525J7U9|A0A525J7U9_BRASZ
484_NosZ,Bradyrhizobium sp. Ai1a-2 | 196490.AUEZ01000001_gene7477
485_NosZ,Bradyrhizobium sp. BTAi1 | 288000.BBta_6008
486_NosZ,Bradyrhizobium sp. CCBAU 53338 | tr|A0A7S7ZLL6|A0A7S7ZLL6_9BRAD
487_NosZ,Bradyrhizobium sp. Cp5.3 | 443598.AUFA01000015_gene6775
488_NosZ,Bradyrhizobium sp. Ec3.3 | 189753.AXAS01000019_gene3399
489_NosZ,Bradyrhizobium sp. Leaf396 | tr|A0A0Q6AHH6|A0A0Q6AHH6_9BRAD
490_NosZ,Bradyrhizobium sp. Leo121 | tr|A0A4Q7GAD7|A0A4Q7GAD7_9BRAD
491_NosZ,Bradyrhizobium sp. MOS003 | tr|A0A2T2Q8N3|A0A2T2Q8N3_9BRAD
492_NosZ,Bradyrhizobium sp. OK095 | tr|A0A1H8C770|A0A1H8C770_9BRAD
493_NosZ,Bradyrhizobium sp. STM 3843 | tr|H0THW4|H0THW4_9BRAD
494_NosZ,Bradyrhizobium sp. WSM2793 | 1038866.KB902793_gene6146
495_NosZ,Bradyrhizobium sp. cf659 | tr|A0A1I3VSL6|A0A1I3VSL6_9BRAD
496_NosZ,Rhodopseudomonas faecalis | tr|A0A318TKU7|A0A318TKU7_9BRAD
497_NosZ,Rhodopseudomonas palustris | 316055.RPE_3095
498_NosZ,Rhodopseudomonas palustris | 316056.RPC_0428
499_NosZ,Rhodopseudomonas palustris | 316058.RPB_3142
500_NosZ,Rhodopseudomonas palustris | YP_001991341
501_NosZ,Rhodopseudomonas palustris | tr|A0A418VCX7|A0A418VCX7_RHOPL
502_NosZ,Rhodopseudomonas pseudopalustris | tr|A0A1H8PGX8|A0A1H8PGX8_9BRAD
503_NosZ,Tardiphaga sp. vice352 | tr|A0A515KIR0|A0A515KIR0_9BRAD
504_NosZ,Breoghania corrubedonensis | tr|A0A2T5V9Y9|A0A2T5V9Y9_9HYPH
505_NosZ,Breoghania sp. L-A4 | tr|A0A346R882|A0A346R882_9HYPH
506_NosZ,Brucella anthropi | 439375.Oant_4346
507_NosZ,Brucella daejeonensis | tr|A0A7W9EMX0|A0A7W9EMX0_9HYPH
508_NosZ,Brucella pituitosa | tr|A0A643ESX7|A0A643ESX7_9HYPH
509_NosZ,Brucella rhizosphaerae | 1437448.AZRT01000124_gene1162
510_NosZ,Brucella sp. 83/13 | tr|D1D017|D1D017_9HYPH
511_NosZ,Brucella thiophenivorans | tr|A0A256FWP1|A0A256FWP1_9HYPH
512_NosZ,Falsochrobactrum shanghaiense | tr|A0A316J9L1|A0A316J9L1_9HYPH
513_NosZ,Pseudochrobactrum saccharolyticum | tr|A0A7W8ERB3|A0A7W8ERB3_9HYPH
514_NosZ,Chelatococcus sp. GW1 | 1211115.ALIQ01000182_gene1513
515_NosZ,Cohaesibacter celericrescens | tr|A0A2N5XUE4|A0A2N5XUE4_9HYPH
516_NosZ,Cohaesibacter sp. CAU 1516 | tr|A0A5R8YCC0|A0A5R8YCC0_9HYPH
517_NosZ,Devosia sp. | tr|A0A7C5G9L5|A0A7C5G9L5_9HYPH
518_NosZ,Devosia sp. | tr|A0A7C5MRM7|A0A7C5MRM7_9HYPH
519_NosZ,Maritalea myrionectae | tr|A0A2R4MI71|A0A2R4MI71_9HYPH
520_NosZ,Hyphomicrobium denitrificans | 582899.Hden_1882
521_NosZ,Hyphomicrobium denitrificans | 670307.HYPDE_29148
522_NosZ,Hyphomicrobium nitrativorans | tr|V5SCW2|V5SCW2_9HYPH
523_NosZ,Hyphomicrobium sp. | tr|A0A6I0E9W7|A0A6I0E9W7_HYPSQ
524_NosZ,Hyphomicrobium sp. | tr|A0A6I0EKD1|A0A6I0EKD1_HYPSQ
525_NosZ,Hyphomicrobium zavarzinii | 1267005.KB911259_gene4070
526_NosZ,Rhodoplanes elegans | tr|A0A327K4W3|A0A327K4W3_9HYPH
527_NosZ,Rhodoplanes piscinae | tr|A0A327K0T1|A0A327K0T1_9HYPH
528_NosZ,Rhodoplanes roseus | tr|A0A327KRN7|A0A327KRN7_9HYPH
529_NosZ,Methylobacterium dankookense | tr|A0A564G1H5|A0A564G1H5_9HYPH
530_NosZ,Methylobacterium sp. 4-46 | 426117.M446_2861
531_NosZ,Microvirga brassicacearum | tr|A0A5N3PAX0|A0A5N3PAX0_9HYPH
532_NosZ,Microvirga guangxiensis | tr|A0A1G5K2J6|A0A1G5K2J6_9HYPH
533_NosZ,Microvirga lupini | tr|A0A7W4YXQ4|A0A7W4YXQ4_9HYPH
534_NosZ,Microvirga sp. 17 mud 1-3 | tr|A0A2Z3I0K5|A0A2Z3I0K5_9HYPH
535_NosZ,Microvirga thermotolerans | tr|A0A5P9JPV5|A0A5P9JPV5_9HYPH
536_NosZ,Microvirga vignae | tr|A0A0H1RD06|A0A0H1RD06_9HYPH
537_NosZ,Methylocystis sp. (strain SC2) | tr|I4EBE3|I4EBE3_METSZ
538_NosZ,Pleomorphomonas diazotrophica | tr|A0A1I4VM30|A0A1I4VM30_9HYPH
539_NosZ,Pleomorphomonas koreensis | 1122962.AULH01000001_gene1378
540_NosZ,Pleomorphomonas oryzae | 1122963.AUHB01000002_gene765
541_NosZ,uncultured Pleomorphomonas sp. | tr|A0A212LJ00|A0A212LJ00_9HYPH
542_NosZ,Notoacmeibacter marinus | tr|A0A231UYL5|A0A231UYL5_9HYPH
543_NosZ,Phyllobacteriaceae | tr|A0A2E1XYB6|A0A2E1XYB6_9HYPH
544_NosZ,Phyllobacteriaceae | tr|A0A847J915|A0A847J915_9HYPH
545_NosZ,Phyllobacteriaceae | tr|A0A847ZY51|A0A847ZY51_9HYPH
546_NosZ,Aminobacter aminovorans (Chelatobacter heintzii) | tr|A0A7W5Y093|A0A7W5Y093_AMIAI
547_NosZ,Aquamicrobium defluvii | 69279.BG36_16650
548_NosZ,Hoeflea sp. BAL378 | 1547437.LL06_11025
549_NosZ,Hoeflea sp. EC-HK425 | tr|A0A5E8ADU7|A0A5E8ADU7_9HYPH
550_NosZ,Mesorhizobium composti | tr|A0A4S4ABI2|A0A4S4ABI2_9HYPH
551_NosZ,Mesorhizobium sp. | tr|A0A527TT17|A0A527TT17_9HYPH
552_NosZ,Mesorhizobium sp. B2-3-15 | tr|A0A8B5TUN0|A0A8B5TUN0_9HYPH
553_NosZ,Mesorhizobium sp. B2-6-6 | tr|A0A502Y223|A0A502Y223_9HYPH
554_NosZ,Mesorhizobium sp. L-8-3 | tr|A0A7R7BZR7|A0A7R7BZR7_9HYPH
555_NosZ,Mesorhizobium sp. ORS 3324 | tr|A0A090DJS2|A0A090DJS2_9HYPH
556_NosZ,Mesorhizobium sp. Root157 | tr|A0A0Q8BU88|A0A0Q8BU88_9HYPH
557_NosZ,Mesorhizobium sp. YM1C-6-2 | tr|A0A3F2UFJ7|A0A3F2UFJ7_9HYPH
558_NosZ,Mesorhizobium tianshanense | tr|A0A562P6F9|A0A562P6F9_9HYPH
559_NosZ,Nitratireductor indicus | 1231190.NA8A_19228
560_NosZ,Paramesorhizobium deserti | tr|A0A135HSC6|A0A135HSC6_9HYPH
561_NosZ,Pseudaminobacter arsenicus | tr|A0A432UZR6|A0A432UZR6_9HYPH
562_NosZ,Zhengella mangrovi | tr|A0A2G1QQ78|A0A2G1QQ78_9HYPH
563_NosZ,Rhizobiaceae | tr|A0A522SAP3|A0A522SAP3_9HYPH
564_NosZ,Rhizobiaceae | tr|A0A833HBQ2|A0A833HBQ2_9HYPH
565_NosZ,Agrobacterium rhizogenes | tr|A0A546XEP7|A0A546XEP7_AGRRH
566_NosZ,Ciceribacter sp. F8825 | tr|A0A4Q2TE80|A0A4Q2TE80_9HYPH
567_NosZ,Endobacterium cerealis | tr|A0A6A8A3G3|A0A6A8A3G3_9HYPH
568_NosZ,Ensifer mexicanus | tr|A0A859QK22|A0A859QK22_9HYPH
569_NosZ,Ensifer sp. BR816 | 1057002.KB905370_gene3514
570_NosZ,Ensifer sp. NM-2 | tr|A0A2T3DC74|A0A2T3DC74_9HYPH
571_NosZ,Neorhizobium sp. S3-V5DH | tr|A0A4R3XA85|A0A4R3XA85_9HYPH
572_NosZ,Rhizobium giardinii | 1041139.KB902685_gene1381
573_NosZ,Rhizobium ipomoeae | tr|A0A4S8NUX7|A0A4S8NUX7_9HYPH
574_NosZ,Rhizobium naphthalenivorans | tr|A0A7Z7PSR1|A0A7Z7PSR1_9HYPH
575_NosZ,Rhizobium oryzihabitans | tr|A0A7L5BR76|A0A7L5BR76_9HYPH
576_NosZ,Rhizobium selenitireducens | 1336235.JAEG01000009_gene2872
577_NosZ,Rhizobium sp. 58 | tr|A0A853YHD2|A0A853YHD2_9HYPH
578_NosZ,Rhizobium sp. BK619 | tr|A0A7W5XP52|A0A7W5XP52_9HYPH
579_NosZ,Rhizobium sp. H41 | tr|A0A098RML3|A0A098RML3_9HYPH
580_NosZ,Rhizobium sp. IBUN | 1042326.AZNV01000019_gene796
581_NosZ,Rhizobium sp. R72 | tr|A0A246TZ73|A0A246TZ73_9HYPH
582_NosZ,Rhizobium sp. Root1203 | tr|A0A0Q6R7N7|A0A0Q6R7N7_9HYPH
583_NosZ,Rhizobium sp. YS-1r | 1532558.JL39_17835
584_NosZ,Rhizobium sullae | 1041146.ATZB01000007_gene3009
585_NosZ,Rhizobium wenxiniae | tr|A0A7W9YC48|A0A7W9YC48_9HYPH
586_NosZ,Shinella fusca | tr|A0A7W7YWK4|A0A7W7YWK4_9HYPH
587_NosZ,Shinella sp. DD12 | 1410620.SHLA_36c000580
588_NosZ,Shinella sp. HZN7 | tr|A0A1A9G9Q5|A0A1A9G9Q5_9HYPH
589_NosZ,Shinella sp. WSJ-2 | tr|A0A372N9P8|A0A372N9P8_9HYPH
590_NosZ,Shinella zoogloeoides (Crabtreella saccharophila) | tr|A0A6N8TDS6|A0A6N8TDS6_SHIZO
591_NosZ,Sinorhizobium fredii | 1185652.USDA257_c39060
592_NosZ,Sinorhizobium sp. A49 | tr|A0A1V3QYJ7|A0A1V3QYJ7_9HYPH
593_NosZ,Sinorhizobium sp. BG8 | tr|A0A891QDU2|A0A891QDU2_9HYPH
594_NosZ,Tistlia consotensis | tr|A0A1Y6BPB8|A0A1Y6BPB8_9HYPH
595_NosZ,Labrenzia aggregata | 384765.SIAM614_31426
596_NosZ,Labrenzia sp. PHM005 | tr|A0A4Y6S3Z0|A0A4Y6S3Z0_9HYPH
597_NosZ,Labrenzia sp. THAF82 | tr|A0A5P9D879|A0A5P9D879_9HYPH
598_NosZ,Labrenzia suaedae | tr|A0A1M7NWN4|A0A1M7NWN4_9HYPH
599_NosZ,Pannonibacter phragmitetus | 1122929.KB908229_gene3356
600_NosZ,Pseudovibrio axinellae | tr|A0A165T1D8|A0A165T1D8_9HYPH
601_NosZ,Pseudovibrio exalbescens | tr|A0A1U7JGI9|A0A1U7JGI9_9HYPH
602_NosZ,Pseudovibrio sp. Ad26 | tr|A0A161X9Z7|A0A161X9Z7_9HYPH
603_NosZ,Pseudovibrio sp. FO-BEG1 | 911045.PSE_3128
604_NosZ,Pseudovibrio sp. Tun.PSC04-5.I4 | tr|A0A1H1FHX1|A0A1H1FHX1_9HYPH
605_NosZ,Roseibium album | tr|A0A0M6YUS2|A0A0M6YUS2_9HYPH
606_NosZ,Roseibium album | tr|A0A0M7A5P2|A0A0M7A5P2_9HYPH
607_NosZ,Stappia indica | tr|A0A285SH06|A0A285SH06_9HYPH
608_NosZ,Stappia sp. GBMRC 2046 | tr|A0A7X3LRT6|A0A7X3LRT6_9HYPH
609_NosZ,Stappia taiwanensis | tr|A0A838XSP9|A0A838XSP9_9HYPH
610_NosZ,Xanthobacteraceae | tr|A0A521VU10|A0A521VU10_9HYPH
611_NosZ,Xanthobacteraceae | tr|A0A521VVH1|A0A521VVH1_9HYPH
612_NosZ,Azorhizobium doebereinerae | 1038858.AXBA01000037_gene4815
613_NosZ,Pseudolabrys sp. Root1462 | tr|A0A0Q7THF2|A0A0Q7THF2_9HYPH
