LABELS
SEPARATOR COMMA
DATA
#NODE_ID,LABEL
415_NorB,Kingella oralis | EEP66740
416_NorB,Neisseria arctica | KLT72577
417_NorB,Neisseria bacilliformis | EGF08905
418_NorB,Neisseria canis | VEF03090
419_NorB,Neisseria cinerea ATCC 14685 | 546262.NEICINOT_05025
420_NorB,Neisseria meningitidis | CCA44203
421_NorB,Neisseria weaveri LMG 5135 | 1051985.l11_03480
422_NorB,Neisseria zalophi | QEY26072
423_NorB,unclassified Neisseria | KPN73283
424_NorB,Simonsiella muelleri ATCC 29453 | 641147.HMPREF9021_01036
425_NorB,Stenoxybacter acetivorans DSM 19021 | 1123296.JQKE01000088_gene2183
426_NorB,Candidatus Gallionella acididurans | KXS31283
427_NorB,Gallionella capsiferriformans ES-2 | 395494.Galf_0769
428_NorB,Gallionella capsiferriformans ES-2 | 395494.Galf_2472
429_NorB,Sideroxydans lithotrophicus ES-1 | 580332.Slit_1122
430_NorB,Methylobacillus glycogenes JCM 2850 | 1236959.BAMT01000004_gene875
431_NorB,unclassified Methylophilus | KQT33282
432_NorB,Methylotenera mobilis JLW8 | 583345.Mmol_1051
433_NorB,Nitrosomonas cryotolerans ATCC 49181 | 1131553.JIBI01000054_gene7
434_NorB,Nitrosomonas europaea ATCC 19718 | 228410.NE2004
435_NorB,Nitrosomonas sp. AL212 | 153948.NAL212_0539
436_NorB,Nitrosospira multiformis ATCC 25196 | 323848.Nmul_A1255
437_NorB,unclassified Denitratisoma | QDX81056
438_NorB,unclassified Methyloversatilis | AOF81243
439_NorB,Sulfuricella denitrificans skB26 | 1163617.SCD_n00457
440_NorB,Thiobacillus denitrificans ATCC 25259 | 292415.Tbd_0561
441_NorB,Thiobacillus denitrificans ATCC 25259 | 292415.Tbd_0823
442_NorB,Thiobacillus thioparus DSM 505 | 1123393.KB891316_gene1316
443_NorB,Dechloromonas agitata is5 | 1304883.KI912532_gene3173
444_NorB,Dechloromonas aromatica RCB | 159087.Daro_3191
445_NorB,Azospira oryzae PS | 640081.Dsui_3110
446_NorB,Azovibrio restrictus DSM 23866 | 1121035.AUCH01000016_gene2129
447_NorB,Rugosibacter aromaticivorans | AJP49583
448_NorB,Azoarcus sp. KH32C | 748247.AZKH_1713
449_NorB,Thauera sp. 27 | 305700.B447_00620
450_NorB,Uliginosibacterium gangwonense DSM 18521 | 1123487.KB892835_gene3693
451_NorB,Uliginosibacterium gangwonense DSM 18521 | 1123487.KB892857_gene2320
452_NorB,Desulfococcus multivorans DSM 2059 | 1121405.dsmv_2519
453_NorB,Desulfosarcina ovata | tr|A0A5K8A2L8|A0A5K8A2L8_9DELT
454_NorB,Desulfosarcina widdelii | tr|A0A5K7YV86|A0A5K7YV86_9DELT
455_NorB,Desulfovibrio alcoholivorans DSM 5433 | 1121438.JNJA01000017_gene1410
456_NorB,Desulfovibrio cf. magneticus IFRC170 | 1304872.JAGC01000003_gene3048
457_NorB,Desulfovibrio sp. FSS-1 | tr|A0A6V8LX08|A0A6V8LX08_9DELT
458_NorB,Desulfovibrio sp. U5L | 596152.DesU5LDRAFT_0749
459_NorB,Desulfovibrio sp. X2 | 941449.dsx2_1441
460_NorB,Halodesulfovibrio sp. MK-HDV | tr|A0A7C8LYJ7|A0A7C8LYJ7_9DELT
461_NorB,Geobacter bemidjiensis Bem | 404380.Gbem_1248
462_NorB,Geobacter bemidjiensis Bem | 404380.Gbem_3901
463_NorB,Geobacter daltonii FRC-32 | 316067.Geob_0018
464_NorB,Geobacter metallireducens GS-15 | 269799.Gmet_3493
465_NorB,Enhygromyxa salina | 215803.DB30_4199
466_NorB,Myxococcales | tr|A0A2S9XE03|A0A2S9XE03_9DELT
467_NorB,Myxococcales | tr|A0A2S9YF27|A0A2S9YF27_9DELT
468_NorB,Anaeromyxobacter dehalogenans 2CP-C | 290397.Adeh_1403
469_NorB,Anaeromyxobacter dehalogenans 2CP-C | 290397.Adeh_3178
470_NorB,Anaeromyxobacter dehalogenans 2CP-C | 290397.Adeh_3720
471_NorB,Anaeromyxobacter sp. Fw109-5 | 404589.Anae109_2427
472_NorB,Anaeromyxobacter sp. Fw109-5 | 404589.Anae109_2758
473_NorB,Anaeromyxobacter sp. Fw109-5 | 404589.Anae109_3848
474_NorB,Cystobacter fuscus DSM 2262 | 1242864.D187_004323
475_NorB,Sorangium cellulosum So0157-2 | 1254432.SCE1572_08535
476_NorB,Sorangium cellulosum So ce56 | 448385.sce3281
477_NorB,Sorangium cellulosum So ce56 | 448385.sce8584
478_NorB,Desulfomonile tiedjei DSM 6799 | 706587.Desti_2522
479_NorB,Syntrophobacter fumaroxidans MPOB | 335543.Sfum_2932
480_NorB,Syntrophorhabdus sp. PtaU1.Bin050 | tr|A0A1V5CSY9|A0A1V5CSY9_9DELT
481_NorB,Arcobacter sp. AF1028 | 1355368.JART01000020_gene1173
482_NorB,Arcobacter butzleri ED-1 | 944546.ABED_1263
483_NorB,Campylobacter concisus 13826 | 360104.CCC13826_1535
484_NorB,Campylobacter gracilis RM3268 | 553220.CAMGR0001_1170
485_NorB,Campylobacter showae CSUNSWCD | 1244083.CSUNSWCD_577
486_NorB,Helicobacter pametensis ATCC 51478 | 1408442.JADE01000003_gene634
487_NorB,Nitratifractor salsuginis DSM 16511 | 749222.Nitsa_1562
488_NorB,Sulfurovum sp. NBC37-1 | 387093.SUN_0244
489_NorB,Sulfuricurvum kujiense DSM 16994 | 709032.Sulku_2593
490_NorB,Sulfurimonas autotrophica DSM 16294 | 563040.Saut_0415
491_NorB,Sulfurimonas autotrophica DSM 16294 | 563040.Saut_0841
492_NorB,Sulfurimonas denitrificans DSM 1251 | 326298.Suden_1984
493_NorB,Sulfurimonas gotlandica GD1 | 929558.SMGD1_1414
494_NorB,Nitratiruptor sp. SB155-2 | 387092.NIS_1795
495_NorB,endosymbiont of Tevnia jerichonana (vent Tica) | 1049564.TevJSym_cv00020
496_NorB,Solemya velum gill symbiont | 2340.JV46_05520
497_NorB,gamma proteobacterium HdN1 | 83406.HDN1F_02620
498_NorB,gamma proteobacterium HdN1 | 83406.HDN1F_20450
499_NorB,gamma proteobacterium HdN1 | 83406.HDN1F_37100
500_NorB,Gammaproteobacteria | CEO93746
501_NorB,Gammaproteobacteria | KPJ79428
502_NorB,unclassified Acidiferrobacter | AWP24500
503_NorB,Oceanimonas sp. GK1 | 511062.GU3_00450
504_NorB,Oceanisphaera profunda | ART82783
505_NorB,unclassified Alishewanella | KRS21470
506_NorB,Catenovulum agarivorans DS-2 | 1328313.DS2_17863
507_NorB,Hydrocarboniclastica marina | QCF27579
508_NorB,Lacimicrobium alkaliphilum | ALS98048
509_NorB,Marinobacter hydrocarbonoclasticus VT8 | 351348.Maqu_3115
510_NorB,Marinobacter nanhaiticus D15-8W | 626887.J057_13441
511_NorB,Marinobacter santoriniensis NKSG1 | 1288826.MSNKSG1_10893
512_NorB,Marinobacter sp. ELB17 | 270374.MELB17_04512
513_NorB,Marinobacter sp. HL-58 | 1479237.JMLY01000001_gene3434
514_NorB,unclassified Marinobacter | AZT84984
515_NorB,Paraglaciecola arctica BSs20135 | 493475.GARC_0348
516_NorB,Paraglaciecola polaris | GAC31028
517_NorB,Colwellia psychrerythraea | 28229.ND2E_0126
518_NorB,Thalassomonas actiniarum | KJE41428
519_NorB,Ferrimonas futtsuensis DSM 18154 | 1121878.AUGL01000037_gene6
520_NorB,Idiomarina loihiensis L2TR | 283942.IL0186
521_NorB,unclassified Idiomarina | AVJ54925
522_NorB,Pseudidiomarina atlantica | 1517416.IDAT_03085
523_NorB,Pseudidiomarina piscicola | tr|A0A776AJC9|A0A776AJC9_9GAMM
524_NorB,Pseudidiomarina salinarum | 435908.IDSA_04095
525_NorB,Pseudidiomarina woesei | CUA86208
526_NorB,Moritella viscosa | SHN96870
527_NorB,Pseudoalteromonas donghaensis | AXV64005
528_NorB,Pseudoalteromonas translucida TAC125 | 326442.PSHAa2417
529_NorB,Psychromonas ossibalaenae ATCC BAA-1528 | 1278307.KB906970_gene1078
530_NorB,Shewanella algae | AXQ14810
531_NorB,Shewanella amazonensis SB2B | 326297.Sama_0728
532_NorB,Shewanella denitrificans OS217 | 318161.Sden_1980
533_NorB,Shewanella frigidimarina NCIMB 400 | 318167.Sfri_3253
534_NorB,Shewanella halifaxensis HAW-EB4 | 458817.Shal_3554
535_NorB,Shewanella loihica PV-4 | 323850.Shew_0657
536_NorB,Shewanella morhuae | tr|A0A379ZUG9|A0A379ZUG9_9GAMM
537_NorB,Shewanella putrefaciens CN-32 | 319224.Sputcn32_3072
538_NorB,Shewanella sediminis HAW-EB3 | 425104.Ssed_3822
539_NorB,Shewanella woodyi ATCC 51908 | 392500.Swoo_0761
540_NorB,Cardiobacterium hominis | VEG77437
541_NorB,Cardiobacterium valvarum | EHM56084
542_NorB,Suttonella indologenes | tr|A0A380N0S2|A0A380N0S2_9GAMM
543_NorB,Suttonella ornithocola | tr|A0A380MP55|A0A380MP55_9GAMM
544_NorB,Cellvibrio japonicus Ueda107 | 498211.CJA_1546
545_NorB,Cellvibrio sp. BR | 1134474.O59_004021
546_NorB,unclassified Cellvibrio | ARU26135
547_NorB,Marinimicrobium agarilyticum DSM 16975 | 1122194.AUHU01000006_gene612
548_NorB,Haliea salexigens DSM 19537 | 1121937.AUHJ01000009_gene1560
549_NorB,Porticoccus hydrocarbonoclasticus MCTG13d | 1415778.JQMM01000001_gene1092
550_NorB,Dasania marina DSM 21967 | 1121374.KB891585_gene2002
551_NorB,Allochromatium vinosum DSM 180 | 572477.Alvin_0931
552_NorB,Candidatus Nitrosacidococcus tergens | tr|A0A7G1QC90|A0A7G1QC90_9GAMM
553_NorB,Candidatus Nitrosoglobus terrae | BAW79484
554_NorB,Nitrosococcus halophilus Nc 4 | 472759.Nhal_1556
555_NorB,Nitrosococcus watsonii C-113 | 105559.Nwat_0420
556_NorB,Nitrosococcus watsonii C-113 | 105559.Nwat_1266
557_NorB,Thiocapsa marina 5811 | 768671.ThimaDRAFT_0800
558_NorB,Thiocystis violascens DSM 198 | 765911.Thivi_3685
559_NorB,Acidihalobacter prosperus | AOU98761
560_NorB,Alkalilimnicola ehrlichii MLHE-1 | 187272.Mlg_2118
561_NorB,Thioalkalivibrio nitratireducens DSM 14787 | 1255043.TVNIR_1656
562_NorB,Thioalkalivibrio thiocyanodenitrificans ARhD 1 | 713586.KB900536_gene2904
563_NorB,Wenzhouxiangella marina | AKS42932
564_NorB,Woeseia oceani | ANO52552
565_NorB,Woeseia oceani | ANO52746
566_NorB,Citrobacter freundii complex | QCA17739
567_NorB,Shimwellia blattae DSM 4481 = NBRC 105725 | 630626.EBL_c06360
568_NorB,Aquicella lusitana | VVC74605
569_NorB,Aquicella siphonis | VVC76980
570_NorB,Legionella anisa str. Linanisette | 1230343.CANP01000051_gene3840
571_NorB,Legionella birminghamensis | KTC67763
572_NorB,Legionella cincinnatiensis | KTC83314
573_NorB,Legionella drancourtii LLAP12 | 658187.LDG_7541
574_NorB,Legionella erythra | KTC94532
575_NorB,Legionella feeleii | KTC96762
576_NorB,Legionella gratiana | KTD11905
577_NorB,Legionella israelensis | QBS10499
578_NorB,Legionella jordanis | KTD16241
579_NorB,Legionella lansingensis DSM 19556 = ATCC 49751 | 1122164.JHWF01000031_gene2289
580_NorB,Legionella massiliensis | 1034943.BN1094_03759
581_NorB,Legionella moravica DSM 19234 | 1122165.AUHS01000018_gene1948
582_NorB,Legionella nautarum | KTD36360
583_NorB,Legionella pneumophila str. Paris | 297246.lpp2189
584_NorB,Legionella quinlivanii | KTD51647
585_NorB,Legionella sainthelensi ATCC 35248 = DSM 19231 | 1408445.JHXP01000029_gene1848
586_NorB,Legionella spiritensis | KTD61817
587_NorB,Legionella spiritensis | SNV29204
588_NorB,Legionella wadsworthii | tr|A0A378LRI4|A0A378LRI4_9GAMM
589_NorB,Legionella maceachernii | SKA28839
590_NorB,Tatlockia micdadei | KTD27605
591_NorB,Methylocaldum marinum | BBA35709
592_NorB,Methylococcus capsulatus str. Bath | 243233.MCA2400
593_NorB,Methylomicrobium album BG8 | 686340.Metal_0798
594_NorB,Methylomicrobium album BG8 | 686340.Metal_2760
595_NorB,Methylomonas koyamae | ATG91014
596_NorB,Methylomonas lenta | OAI19446
597_NorB,Methylomonas methanica MC09 | 857087.Metme_2511
598_NorB,Methylotuvimicrobium buryatense | QCW81807
599_NorB,Methylovulum psychrotolerans | tr|A0A2S5CIE7|A0A2S5CIE7_9GAMM
600_NorB,Methylohalobius crimeensis 10Ki | 1283300.ATXB01000002_gene2687
601_NorB,Solimonas variicoloris DSM 15731 | 1123256.KB907931_gene2748
602_NorB,Alcanivorax dieselolei B5 | 930169.B5T_03073
603_NorB,Alcanivorax pacificus | EKE34968
604_NorB,Endozoicomonas elysicola | 305900.GV64_22140
605_NorB,Hahella chejuensis KCTC 2396 | 349521.HCH_00713
606_NorB,Hahella ganghwensis DSM 17046 | 1121935.AQXX01000124_gene60
607_NorB,Hahella ganghwensis DSM 17046 | 1121935.AQXX01000144_gene4385
608_NorB,Halomonas jeotgali Hwa | 1238190.AMQY01000023_gene470
609_NorB,Halomonas lutea DSM 23508 | 1121943.KB900002_gene3075
610_NorB,Halomonas sp. PBN3 | 1397528.Q671_11575
611_NorB,Halomonas xinjiangensis | 1166948.JPZL01000003_gene755
612_NorB,Kangiella koreensis DSM 16069 | 523791.Kkor_2038
613_NorB,Kangiella sediminilitoris | AOE49250
614_NorB,Amphritea japonica ATCC BAA-1530 | 1278309.KB907109_gene3271
615_NorB,Marinospirillum minutulum DSM 6287 | 1122212.AULO01000007_gene2194
616_NorB,Neptunomonas japonica DSM 18939 | 1122599.AUGR01000017_gene2979
617_NorB,Osedax symbiont Rs1 | EPJ43350
618_NorB,Gynuella sunshinyii | AJQ94349
619_NorB,Actinobacillus delphinicola | VEJ09445
620_NorB,Actinobacillus succinogenes 130Z | 339671.Asuc_1602
621_NorB,Aggregatibacter aphrophilus NJ8700 | 634176.NT05HA_1475
622_NorB,Avibacterium volantium | VEB23988
623_NorB,Gallibacterium anatis UMN179 | 1005058.UMN179_01663
624_NorB,Haemophilus massiliensis | 1461579.CCNK01000031_gene1025
625_NorB,[Pasteurella] aerogenes-[Pasteurella] mairii-[Actinobacillus] rossii complex | VEG69922
626_NorB,Moraxella catarrhalis O35E | 857571.EA1_00670
627_NorB,Moraxella caviae | tr|A0A1T0A7T0|A0A1T0A7T0_9GAMM
628_NorB,Moraxella nonliquefaciens | OBX49075
629_NorB,Moraxella osloensis | QCR84490
630_NorB,Psychrobacter sp. 1501(2011) | 1002339.HMPREF9373_1777
631_NorB,Psychrobacter sp. TB67 | 1055815.AYYA01000004_gene1826
632_NorB,Pseudomonas aeruginosa | 287.DR97_3492
633_NorB,Pseudomonas alcaligenes NBRC 14159 | 1215092.PA6_013_00260
634_NorB,Pseudomonas caeni DSM 24390 | 521719.ATXQ01000007_gene1118
635_NorB,Pseudomonas chlororaphis | 587753.EY04_17760
636_NorB,Pseudomonas fluorescens group | AHZ67228
637_NorB,Pseudomonas mandelii PD30 | 1419583.V466_04125
638_NorB,Pseudomonas mandelii PD30 | 1419583.V466_31330
639_NorB,Pseudomonas mendocina NK-01 | 1001585.MDS_0132
640_NorB,Pseudomonas pelagia CL-AP6 | 1323663.AROI01000022_gene844
641_NorB,Pseudomonas reinekei | SDO27969
642_NorB,Pseudomonas saudiphocaensis | 1499686.BN1079_01801
643_NorB,Pseudomonas sp. ATCC 13867 | 1294143.H681_24750
644_NorB,Pseudomonas sp. Chol1 | 440512.C211_03710
645_NorB,Pseudomonas sp. M1 | 95619.PM1_0229805
646_NorB,Pseudomonas sp. RL | 1452718.JBOY01000045_gene1014
647_NorB,Pseudomonas stutzeri ATCC 14405 = CCUG 16156 | 32042.PstZobell_08250
648_NorB,unclassified Pseudomonas | EPJ75913
649_NorB,Salinisphaera shabanensis E1L3A | 1033802.SSPSH_002848
650_NorB,unclassified Salinisphaera | AWN17139
651_NorB,Methylophaga aminisulfidivorans MP | 1026882.MAMP_02723
652_NorB,Methylophaga nitratireducenticrescens | 754476.Q7A_433
653_NorB,Methylophaga nitratireducenticrescens | 754476.Q7A_487
654_NorB,unclassified Beggiatoa | EDN69502
655_NorB,Photobacterium damselae subsp. damselae CIP 102761 | 675817.VDA_001352
656_NorB,Photobacterium jeanii | OAN13018
657_NorB,Photobacterium piscicola | tr|A0A1T5HXM5|A0A1T5HXM5_9GAMM
658_NorB,Photobacterium profundum SS9 | 298386.PBPRB1054
659_NorB,unclassified Vibrio | OBT14007
660_NorB,Ahniella affigens | AVP97464
661_NorB,Dyella ginsengisoli LA-4 | 1234364.AMSF01000050_gene2017
662_NorB,Dyella jiangningensis | AHX15533
663_NorB,unclassified Frateuria | KRE89068
664_NorB,Rhodanobacter denitrificans | 666685.R2APBS1_2875
665_NorB,Rhodanobacter fulvus Jip2 | 1163408.UU9_03952
666_NorB,Rhodanobacter fulvus Jip2 | 1163408.UU9_06139
667_NorB,Rhodanobacter fulvus Jip2 | 1163408.UU9_09517
668_NorB,Rhodanobacter glycinis | QEE25792
669_NorB,Rhodanobacter spathiphylli B39 | 1163407.UU7_08950
670_NorB,Rhodanobacter spathiphylli B39 | 1163407.UU7_09730
671_NorB,Rhodanobacter thiooxydans LCS2 | 1163409.UUA_04773
672_NorB,unclassified Rhodanobacter | EIL86843
673_NorB,unclassified Rhodanobacter | KQX96617
674_NorB,unclassified Rhodanobacter | KZC15375
675_NorB,Arenimonas composti TR7-09 = DSM 18010 | 1121013.P873_04475
676_NorB,Arenimonas donghaensis | KFL36655
677_NorB,Arenimonas metalli CF5-1 | 1384056.N787_07190
678_NorB,Arenimonas oryziterrae DSM 21050 = YC6267 | 1121015.N789_02985
679_NorB,Luteimonas granuli | QDW65603
680_NorB,Luteimonas huabeiensis HB2 | 1442599.JAAN01000005_gene930
681_NorB,unclassified Luteimonas | AOH35199
682_NorB,Lysobacter arseniciresistens ZS79 | 913325.N799_13180
683_NorB,Lysobacter concretionis Ko07 = DSM 16239 | 1122185.N792_12675
684_NorB,Lysobacter daejeonensis GH1-9 | 1385517.N800_12735
685_NorB,Lysobacter defluvii IMMIB APB-9 = DSM 18482 | 1385515.N791_00470
686_NorB,Lysobacter defluvii IMMIB APB-9 = DSM 18482 | 1385515.N791_02850
687_NorB,Lysobacter dokdonensis DS-58 | 1300345.LF41_333
688_NorB,Lysobacter lycopersici | QDQ73325
689_NorB,Lysobacter maris | AWV06382
690_NorB,Lysobacter oculi | AXA84951
691_NorB,unclassified Lysobacter | KRA72083
692_NorB,Pseudoxanthomonas suwonensis J43 | 935567.JAES01000002_gene719
693_NorB,unclassified Pseudoxanthomonas | KRA45391
694_NorB,Stenotrophomonas daejeonensis | KRG82909
695_NorB,Stenotrophomonas nitritireducens | KRG56973
696_NorB,Thermomonas fusca DSM 15424 | 1123377.AUIV01000035_gene586
697_NorB,unclassified Thermomonas | QDA58197
698_NorB,Xanthomonas citri group | ASR42325
699_NorB,Tepidiphilus margaritifer DSM 15129 | 1123354.AUDR01000013_gene524
700_NorB,Bacteriovorax sp. BAL6_X | 1201290.M902_2484
701_NorB,Bdellovibrio bacteriovorus HD100 | 264462.Bd2599
702_NorB,Bdellovibrio bacteriovorus | ASD63009
703_NorB,Bdellovibrio bacteriovorus | KYG62321
704_NorB,unclassified Bdellovibrio | QDK44833
705_NorB,Silvanigrellales | BBH52270
706_NorB,Ghiorsea bivora | 1485545.JQLW01000007_gene711
707_NorB,Geobacter | SNB47261
708_NorB,Archangiaceae | AKJ00991
709_NorB,Archangiaceae | AKJ01501
710_NorB,Archangiaceae | ATB43141
711_NorB,Enhygromyxa | KIG14148
712_NorB,Polyangiaceae | AUX21516
713_NorB,Polyangiaceae | AUX22549
714_NorB,Campylobacter | EJP75600
715_NorB,Actinomyces | AMD87677
716_NorB,Corynebacterium | APT91104
717_NorB,Corynebacterium | QAU53347
718_NorB,Mycobacterium | AMW17811
719_NorB,Mycobacterium | KMV15091
720_NorB,Mycobacterium | OBI46534
721_NorB,Mycobacterium | OBJ71355
722_NorB,Mycobacterium | QEN14327
723_NorB,Mycolicibacterium | VEG49012
724_NorB,Georgenia | QDC26847
725_NorB,Brachybacterium | GAP80186
726_NorB,Arsenicicoccus | AKT50410
727_NorB,Intrasporangium | EWT06483
728_NorB,Tetrasphaera | CCH74215
729_NorB,Tetrasphaera | CCH80437
730_NorB,Kocuria | QCY32952
731_NorB,Ornithinimicrobium | AXH95188
732_NorB,Ornithinimicrobium | QDO88915
733_NorB,Actinoplanes | KUL41691
734_NorB,Micromonospora | AYF30067
735_NorB,Micromonospora | SCG70346
736_NorB,Tessaracoccus | AQP44128
737_NorB,Streptomyces | AZM62591
738_NorB,Streptomyces | GAT80013
739_NorB,Streptomyces | QEV42878
740_NorB,Calothrix | BAZ10011
741_NorB,Fischerella | BAZ65448
742_NorB,Scytonema | KYC36711
743_NorB,Nostocales cyanobacterium HT-58-2 | ARV57972
744_NorB,Oscillatoriaceae | OAB56909
745_NorB,Halomicronema | ASC72422
746_NorB,Thermosynechococcus | QEQ01644
747_NorB,Anoxybacillus | ANB61703
748_NorB,Bacillus | ALC90163
749_NorB,Calidifontibacillus | EKN67270
750_NorB,Calidifontibacillus | KEF39073
751_NorB,Cytobacillus | KQL18366
752_NorB,Paenibacillus | AOZ94694
753_NorB,Paenibacillus | KQO17292
754_NorB,Staphylococcus | BAS45047
755_NorB,Thermoactinomyces | QCV55426
756_NorB,Levilactobacillus | AYM03706
757_NorB,Paucilactobacillus | BAP86400
758_NorB,Secundilactobacillus | KRK47391
759_NorB,Lactococcus | AYG01777
760_NorB,Clostridiales bacterium PH28_bin88 | KKM12079
761_NorB,Limnochorda | BAS28583
762_NorB,Propionispora | CUH95646
763_NorB,Verrucomicrobia bacterium LP2A | 478741.JAFS01000001_gene1673
764_NorB,Verrucomicrobia | QBG48205
765_NorB,Methylacidiphilum fumariolicum SolV | 1156937.MFUM_970100
766_NorB,Methylacidiphilum infernorum V4 | 481448.Minf_0042
767_NorB,Candidatus Methylomirabilis oxyfera | 671143.DAMO_1889
768_NorB,Candidatus Methylomirabilis oxyfera | 671143.DAMO_2434
769_NorB,Candidatus Methylomirabilis oxyfera | 671143.DAMO_2437
