LABELS
SEPARATOR COMMA
DATA
#NODE_ID,LABEL
343_NirK,Nitrospira sp. SB0666_bin_27 | tr|A0A7X3UU58|A0A7X3UU58_9BACT
344_NirK,Candidatus Brocadia fulgida | tr|A0A0M2URZ2|A0A0M2URZ2_9BACT
345_NirK,Candidatus Jettenia caeni | GAB62123
346_NirK,Candidatus Jettenia caeni | GAB64238
347_NirK,Candidatus Kuenenia stuttgartiensis | SOH02832
348_NirK,Candidatus Scalindua rubra | tr|A0A1E3XBW7|A0A1E3XBW7_9BACT
349_NirK,Blastopirellula marina DSM 3645 | EAQ81771
350_NirK,Brevundimonas mediterranea | tr|A0A6G7EKX2|A0A6G7EKX2_9CAUL
351_NirK,Brevundimonas sp. | tr|A0A521NI90|A0A521NI90_9CAUL
352_NirK,Caulobacter segnis | AVQ03139
353_NirK,Phenylobacterium zucineum HLK1 | ACG77028
354_NirK,Hyphomicrobiales | tr|A0A2A4NI83|A0A2A4NI83_9HYPH
355_NirK,Hyphomicrobiales | tr|A0A2A4P9K9|A0A2A4P9K9_9HYPH
356_NirK,Hyphomicrobiales | tr|A0A2A4Y219|A0A2A4Y219_9HYPH
357_NirK,Hyphomicrobiales | tr|A0A2A5FUS2|A0A2A5FUS2_9HYPH
358_NirK,Hyphomicrobiales | tr|A0A2E2M759|A0A2E2M759_9HYPH
359_NirK,Hyphomicrobiales | tr|A0A2W6A9P5|A0A2W6A9P5_9HYPH
360_NirK,Hyphomicrobiales | tr|A0A4Q3DVS7|A0A4Q3DVS7_9HYPH
361_NirK,Hyphomicrobiales | tr|A0A4Q3GG91|A0A4Q3GG91_9HYPH
362_NirK,Hyphomicrobiales | tr|A0A4Q3JGV7|A0A4Q3JGV7_9HYPH
363_NirK,Hyphomicrobiales | tr|A0A7Y2BQ59|A0A7Y2BQ59_9HYPH
364_NirK,Aestuariivirga litoralis | tr|A0A2W2BHQ7|A0A2W2BHQ7_9HYPH
365_NirK,Ahrensia sp. | tr|A0A2E2RTY3|A0A2E2RTY3_9HYPH
366_NirK,Alsobacter soli | tr|A0A2T1HLM4|A0A2T1HLM4_9HYPH
367_NirK,Siculibacillus lacustris | tr|A0A4Q9VHP2|A0A4Q9VHP2_9HYPH
368_NirK,Aurantimonas manganoxydans SI85-9A1 | EAS49965
369_NirK,Fulvimarina pelagi | BAT31446
370_NirK,Beijerinckia indica subsp. indica ATCC 9039 | ACB93969
371_NirK,Methylocella silvestris BL2 | ACK50469
372_NirK,Bosea sp. | tr|A0A521L7K7|A0A521L7K7_9HYPH
373_NirK,Bosea sp. LC85 | tr|A0A085FMZ3|A0A085FMZ3_9HYPH
374_NirK,Afipia carboxidovorans OM5 | ACI92600
375_NirK,Afipia carboxidovorans OM5 | ACI94730
376_NirK,Afipia carboxidovorans OM5 | AEI07212
377_NirK,Afipia sp. 1NLS2 | EFI52045
378_NirK,Afipia sp. 1NLS2 | EFI52480
379_NirK,Bradyrhizobium diazoefficiens | QBP25836
380_NirK,Bradyrhizobium diazoefficiens | tr|A0A7T8BNL2|A0A7T8BNL2_9BRAD
381_NirK,Bradyrhizobium japonicum USDA 6 | BAL07605
382_NirK,Bradyrhizobium sp. BTAi1 | ABQ38428
383_NirK,Bradyrhizobium sp. BTAi1 | ABQ39793
384_NirK,Bradyrhizobium sp. C9 | tr|A0A2A6NLY4|A0A2A6NLY4_9BRAD
385_NirK,Bradyrhizobium sp. Leo121 | tr|A0A4Q7G9S8|A0A4Q7G9S8_9BRAD
386_NirK,Bradyrhizobium sp. STM 3843 | CCE04729
387_NirK,Nitrobacter hamburgensis X14 | ABE64015
388_NirK,Nitrobacter hamburgensis X14 | ABE65193
389_NirK,Nitrobacter winogradskyi Nb-255 | ABA05901
390_NirK,Nitrobacter winogradskyi Nb-255 | ABA05904
391_NirK,Rhodopseudomonas palustris BisB5 | ABE41485
392_NirK,Rhodopseudomonas palustris BisA53 | ABJ07997
393_NirK,Rhodopseudomonas palustris TIE-1 | ACE99638
394_NirK,Rhodopseudomonas palustris TIE-1 | ACF02227
395_NirK,Rhodopseudomonas palustris | OPF92455
396_NirK,Brucella abortus str. 2308 A | EEP62384
397_NirK,Ochrobactrum anthropi ATCC 49188 | ABS13828
398_NirK,Brucella thiophenivorans | tr|A0A256FKV3|A0A256FKV3_9HYPH
399_NirK,Cohaesibacter sp. CAU 1516 | tr|A0A5R8YFW8|A0A5R8YFW8_9HYPH
400_NirK,Devosia ginsengisoli | tr|A0A5B8LX61|A0A5B8LX61_9HYPH
401_NirK,Devosia sp. G19 | tr|A0A7T8XS39|A0A7T8XS39_9HYPH
402_NirK,Devosia sp. I507 | tr|A0A2L1S1N5|A0A2L1S1N5_9HYPH
403_NirK,Devosia sp. M6-77 | tr|A0A447I8D8|A0A447I8D8_9HYPH
404_NirK,Hyphomicrobium denitrificans ATCC 51888 | ADJ22412
405_NirK,Hyphomicrobium denitrificans 1NES1 | EHB70168
406_NirK,Hyphomicrobium denitrificans 1NES1 | EHB77638
407_NirK,Hyphomicrobium sp. | tr|A0A6I0EJ73|A0A6I0EJ73_HYPSQ
408_NirK,Hyphomicrobium sp. | tr|A0A6I0EK63|A0A6I0EK63_HYPSQ
409_NirK,Pedomicrobium sp. ACM 3067 | CAJ19378
410_NirK,Rhodoplanes elegans | tr|A0A327JSK7|A0A327JSK7_9HYPH
411_NirK,Rhodoplanes piscinae | tr|A0A3S4AZA1|A0A3S4AZA1_9HYPH
412_NirK,Bauldia sp. | tr|A0A833G6P0|A0A833G6P0_9HYPH
413_NirK,Bauldia sp. | tr|A0A833LEM6|A0A833LEM6_9HYPH
414_NirK,Bauldia sp. | tr|A0A833LFS2|A0A833LFS2_9HYPH
415_NirK,Methylobacterium sp. GXF4 | EIZ84359
416_NirK,Methylorubrum extorquens AM1 | CAX22973
417_NirK,Microvirga brassicacearum | tr|A0A5N3PAP9|A0A5N3PAP9_9HYPH
418_NirK,Microvirga sp. 17 mud 1-3 | tr|A0A2Z3I3Z8|A0A2Z3I3Z8_9HYPH
419_NirK,Microvirga sp. KLBC 81 | tr|A0A2T7TQC1|A0A2T7TQC1_9HYPH
420_NirK,Microvirga thermotolerans | tr|A0A5P9JTN9|A0A5P9JTN9_9HYPH
421_NirK,Methylocystis sp. ATCC 49242 | EFX97847
422_NirK,Notoacmeibacter ruber | tr|A0A3L7JBW7|A0A3L7JBW7_9HYPH
423_NirK,Parvibaculum lavamentivorans DS-1 | ABS62632
424_NirK,Parvibaculum sp. | tr|A0A2E1EIX8|A0A2E1EIX8_9HYPH
425_NirK,Phyllobacteriaceae | tr|A0A847JGU6|A0A847JGU6_9HYPH
426_NirK,Phyllobacteriaceae | tr|A0A847ZQB3|A0A847ZQB3_9HYPH
427_NirK,Aminobacter sp. MSH1 | tr|A0A2S0XJI3|A0A2S0XJI3_9HYPH
428_NirK,Chelativorans sp. BNC1 | ABG61243
429_NirK,Chelativorans sp. BNC1 | ABG61388
430_NirK,Chelativorans sp. BNC1 | ABG63634
431_NirK,Mesorhizobium alhagi CCNWXJ12-2 | EHK53213
432_NirK,Mesorhizobium alhagi CCNWXJ12-2 | EHK55601
433_NirK,Mesorhizobium amorphae CCNWGS0123 | ANT53857
434_NirK,Mesorhizobium amorphae CCNWGS0123 | EHH02540
435_NirK,Mesorhizobium carbonis | tr|A0A429YTK6|A0A429YTK6_9HYPH
436_NirK,Mesorhizobium composti | tr|A0A4S4A9I3|A0A4S4A9I3_9HYPH
437_NirK,Mesorhizobium denitrificans | tr|A0A371XJJ5|A0A371XJJ5_9HYPH
438_NirK,Mesorhizobium microcysteis | tr|A0A5D4H4E6|A0A5D4H4E6_9HYPH
439_NirK,Mesorhizobium opportunistum WSM2075 | AEH90440
440_NirK,Mesorhizobium sp. | tr|A0A440KX28|A0A440KX28_9HYPH
441_NirK,Mesorhizobium sp. INR15 | tr|A0A7S8EY23|A0A7S8EY23_9HYPH
442_NirK,Mesorhizobium sp. M5C.F.Cr.IN.023.01.1.1 | tr|A0A3S1JVX7|A0A3S1JVX7_9HYPH
443_NirK,Mesorhizobium sp. NBSH29 | tr|A0A7S8IHP6|A0A7S8IHP6_9HYPH
444_NirK,Nitratireductor aquibiodomus RA22 | EIM72710
445_NirK,Nitratireductor sp. SY7 | tr|A0A5B8KWH9|A0A5B8KWH9_9HYPH
446_NirK,Nitratireductor sp. StC3 | tr|A0A2P8NAX9|A0A2P8NAX9_9HYPH
447_NirK,Oricola cellulosilytica | tr|A0A4R0PE06|A0A4R0PE06_9HYPH
448_NirK,Oricola sp. | tr|A0A7H4KCU4|A0A7H4KCU4_9HYPH
449_NirK,Oricola thermophila | tr|A0A6N1VCN8|A0A6N1VCN8_9HYPH
450_NirK,Phyllobacterium brassicacearum | tr|A0A2P7B6D2|A0A2P7B6D2_9HYPH
451_NirK,Pseudaminobacter arsenicus | tr|A0A432V1N1|A0A432V1N1_9HYPH
452_NirK,Pseudomonas sp. G-179 | AAC79439
453_NirK,Rhizobiaceae | tr|A0A522R6J2|A0A522R6J2_9HYPH
454_NirK,Rhizobiaceae | tr|A0A838M9R5|A0A838M9R5_9HYPH
455_NirK,Rhizobiaceae | tr|A0A838MEG0|A0A838MEG0_9HYPH
456_NirK,Agrobacterium sp. RAC06 | tr|A0A1B3NS99|A0A1B3NS99_9HYPH
457_NirK,Agrobacterium tumefaciens | KEY53070
458_NirK,Agrobacterium vitis (Rhizobium vitis) | tr|A0A7K1QJC1|A0A7K1QJC1_AGRVI
459_NirK,Ciceribacter sp. F8825 | tr|A0A4Q2TC72|A0A4Q2TC72_9HYPH
460_NirK,Ciceribacter sp. F8825 | tr|A0A4Q2TDA6|A0A4Q2TDA6_9HYPH
461_NirK,Ensifer adhaerens (Sinorhizobium morelense) | tr|W8I8G6|W8I8G6_ENSAD
462_NirK,Ensifer mexicanus | tr|A0A859R0Q1|A0A859R0Q1_9HYPH
463_NirK,Ensifer sp. MPMI2T | tr|A0A4S5JF39|A0A4S5JF39_9HYPH
464_NirK,Rhizobium galegae | tr|A0A068SU01|A0A068SU01_RHIGA
465_NirK,Rhizobium galegae | tr|A0A068TB86|A0A068TB86_RHIGA
466_NirK,Pseudorhizobium banfieldiae | tr|L0NJX1|L0NJX1_9HYPH
467_NirK,Rhizobium album | tr|A0A2U2DN53|A0A2U2DN53_9HYPH
468_NirK,Rhizobium etli CFN 42 | ABC94414
469_NirK,Rhizobium grahamii | tr|A0A5Q0CBB4|A0A5Q0CBB4_9HYPH
470_NirK,Rhizobium ipomoeae | tr|A0A4S8NS59|A0A4S8NS59_9HYPH
471_NirK,Rhizobium leguminosarum bv. trifolii WSM2304 | ACI59035
472_NirK,Rhizobium leguminosarum | tr|A0A8A3MHT4|A0A8A3MHT4_RHILE
473_NirK,Rhizobium rhizophilum | tr|A0A4S8N9V3|A0A4S8N9V3_9HYPH
474_NirK,Rhizobium sp. | tr|A0A3D3BA00|A0A3D3BA00_RHISP
475_NirK,Rhizobium sp. G21 | tr|A0A7W3ZKS5|A0A7W3ZKS5_9HYPH
476_NirK,Rhizobium sp. SEMIA 4085 | tr|A0A7Y2MCE3|A0A7Y2MCE3_9HYPH
477_NirK,Rhizobium sullae | AAB05880
478_NirK,Shinella kummerowiae | tr|A0A6N8SJ61|A0A6N8SJ61_9HYPH
479_NirK,Shinella sp. | tr|A0A2W6TBI2|A0A2W6TBI2_9HYPH
480_NirK,Shinella sp. DD12 | tr|A0A021X0B0|A0A021X0B0_9HYPH
481_NirK,Sinorhizobium fredii CCBAU 25509 | AWM24425
482_NirK,Sinorhizobium meliloti 2011 | AGG70367
483_NirK,Sinorhizobium sp. RAC02 | tr|A0A1B3MI94|A0A1B3MI94_9HYPH
484_NirK,Labrenzia sp. 011 | tr|A0A2T7HCY4|A0A2T7HCY4_9HYPH
485_NirK,Pannonibacter phragmitetus | tr|A0A378ZYS9|A0A378ZYS9_9HYPH
486_NirK,Pseudovibrio sp. WM33 | tr|A0A166BR48|A0A166BR48_9HYPH
487_NirK,Roseibium sp. RKSG952 | tr|A0A6N8A9U2|A0A6N8A9U2_9HYPH
488_NirK,Stappia albiluteola | tr|A0A839A9G6|A0A839A9G6_9HYPH
489_NirK,Stappia indica | tr|A0A857C3E0|A0A857C3E0_9HYPH
490_NirK,Stappia sp. | tr|A0A2E6Y436|A0A2E6Y436_9HYPH
491_NirK,Ancylobacter aquaticus | tr|A0A431PX20|A0A431PX20_ANCAQ
492_NirK,Starkeya novella DSM 506 | ADH88466
493_NirK,Maricaulis maris MCS10 | ABI66574
494_NirK,Marinicauda algicola | tr|A0A4S2H3G0|A0A4S2H3G0_9PROT
495_NirK,Marinicauda salina | tr|A0A2U2BVP4|A0A2U2BVP4_9PROT
496_NirK,Minwuia thermotolerans | tr|A0A2M9FVE0|A0A2M9FVE0_9PROT
497_NirK,Rhodobacterales | tr|A0A2G6CET8|A0A2G6CET8_9RHOB
498_NirK,Rhodobacterales | tr|A0A2G6I793|A0A2G6I793_9RHOB
499_NirK,Rhodobacterales | tr|A0A2G6IVT1|A0A2G6IVT1_9RHOB
500_NirK,Rhodobacteraceae | tr|A0A356V282|A0A356V282_9RHOB
501_NirK,Rhodobacteraceae | tr|A0A7C2E3V4|A0A7C2E3V4_9RHOB
502_NirK,Rhodobacteraceae | tr|A0A7Y7CYJ3|A0A7Y7CYJ3_9RHOB
503_NirK,Antarcticimicrobium luteum | tr|A0A4R5UTB8|A0A4R5UTB8_9RHOB
504_NirK,Antarcticimicrobium sediminis | tr|A0A4R5EH00|A0A4R5EH00_9RHOB
505_NirK,Boseongicola aestuarii | tr|A0A238J5Z3|A0A238J5Z3_9RHOB
506_NirK,Boseongicola sp. SB0673_bin_14 | tr|A0A6L8GEM0|A0A6L8GEM0_9RHOB
507_NirK,Cereibacter sphaeroides | AAB05767
508_NirK,Flavimaricola marinus | tr|A0A238L9S6|A0A238L9S6_9RHOB
509_NirK,Histidinibacterium sp. 176SS1-4 | tr|A0A5J5GPU8|A0A5J5GPU8_9RHOB
510_NirK,Jannaschia aquimarina | tr|A0A0D1D720|A0A0D1D720_9RHOB
511_NirK,Jannaschia rubra | tr|A0A0M6XRE8|A0A0M6XRE8_9RHOB
512_NirK,Mameliella alba | tr|A0A6F8Q9D8|A0A6F8Q9D8_9RHOB
513_NirK,Mameliella sp. | tr|A0A2E9HWA8|A0A2E9HWA8_9RHOB
514_NirK,Marinovum sp. | tr|A0A2D4ZPM8|A0A2D4ZPM8_9RHOB
515_NirK,Maritimibacter alkaliphilus HTCC2654 | EAQ13954
516_NirK,Maritimibacter harenae | tr|A0A845LUX9|A0A845LUX9_9RHOB
517_NirK,Mesobaculum littorinae | tr|A0A438ADG4|A0A438ADG4_9RHOB
518_NirK,Oceaniovalibus sp. ACAM 378 | tr|A0A5D0S9M8|A0A5D0S9M8_9RHOB
519_NirK,Oceanomicrobium pacificus | tr|A0A6B0U793|A0A6B0U793_9RHOB
520_NirK,Octadecabacter sp. | tr|A0A3D3ZWU3|A0A3D3ZWU3_9RHOB
521_NirK,Pacificibacter marinus | tr|A0A1Y5T5B8|A0A1Y5T5B8_9RHOB
522_NirK,Paracoccus lichenicola | tr|A0A6L6HRU5|A0A6L6HRU5_9RHOB
523_NirK,Paracoccus sp. | tr|A0A2D8X0J8|A0A2D8X0J8_9RHOB
524_NirK,Paracoccus sp. DMF | tr|A0A4Y8MYT8|A0A4Y8MYT8_9RHOB
525_NirK,Pararhodobacter aggregans | tr|A0A2T7USM4|A0A2T7USM4_9RHOB
526_NirK,Parasedimentitalea marina | tr|A0A3T0N3I6|A0A3T0N3I6_9RHOB
527_NirK,Pelagivirga sediminicola | tr|A0A2T7G3I1|A0A2T7G3I1_9RHOB
528_NirK,Pelagivirga sediminicola | tr|A0A2T7G8E6|A0A2T7G8E6_9RHOB
529_NirK,Phaeobacter inhibens | AXT24902
530_NirK,Primorskyibacter sp. SS33 | tr|A0A4R6AAR7|A0A4R6AAR7_9RHOB
531_NirK,Pseudoruegeria aquimaris | tr|A0A1Y5RP01|A0A1Y5RP01_9RHOB
532_NirK,Rhodobacter sp. AKP1 | EKX56953
533_NirK,Roseobacter ponti | tr|A0A858SQM6|A0A858SQM6_9RHOB
534_NirK,Roseobacter sp. | tr|A0A2E9YSS5|A0A2E9YSS5_9RHOB
535_NirK,Roseobacter sp. SK209-2-6 | EBA14735
536_NirK,Roseovarius albus | tr|A0A1X6ZZ57|A0A1X6ZZ57_9RHOB
537_NirK,Roseovarius halotolerans | tr|A0A1X6Y6A0|A0A1X6Y6A0_9RHOB
538_NirK,Roseovarius indicus | tr|A0A0T5P9Q0|A0A0T5P9Q0_9RHOB
539_NirK,Roseovarius sp. 217 | EAQ23437
540_NirK,Roseovarius spongiae | tr|A0A3A8AWW6|A0A3A8AWW6_9RHOB
541_NirK,Rubellimicrobium roseum | tr|A0A5C4NET9|A0A5C4NET9_9RHOB
542_NirK,Ruegeria litorea | tr|A0A1Y5TBA6|A0A1Y5TBA6_9RHOB
543_NirK,Sagittula sp. P11 | tr|A0A2K8WIS2|A0A2K8WIS2_9RHOB
544_NirK,Sediminimonas qiaohouensis | tr|A0A7C9LC94|A0A7C9LC94_9RHOB
545_NirK,Sinirhodobacter hankyongi | tr|A0A421BJI5|A0A421BJI5_9RHOB
546_NirK,Sulfitobacter sabulilitoris | tr|A0A5S3QC55|A0A5S3QC55_9RHOB
547_NirK,Sulfitobacter sp. | tr|A0A7Y2CVR0|A0A7Y2CVR0_9RHOB
548_NirK,Sulfitobacter sp. SK011 | tr|A0A345QD45|A0A345QD45_9RHOB
549_NirK,Sulfitobacter sp. SK012 | tr|A0A345QJU0|A0A345QJU0_9RHOB
550_NirK,Sulfitobacter sp. SK012 | tr|A0A345QS93|A0A345QS93_9RHOB
551_NirK,Tabrizicola sp. WMC-M-20 | tr|A0A4Z0LLJ8|A0A4Z0LLJ8_9RHOB
552_NirK,Thalassorhabdomicrobium marinisediminis | tr|A0A2T7FWT6|A0A2T7FWT6_9RHOB
553_NirK,Thioclava electrotropha | tr|A0A1W9XPM9|A0A1W9XPM9_9RHOB
554_NirK,Rhodospirillales | tr|A0A2M7GHM1|A0A2M7GHM1_9PROT
555_NirK,Rhodospirillales | tr|A0A6L7XL51|A0A6L7XL51_9PROT
556_NirK,Azospirillum baldaniorum | ABY68277
557_NirK,Azospirillum doebereinerae | tr|A0A3S0V3H2|A0A3S0V3H2_9PROT
558_NirK,Azospirillum sp. B510 | BAI75496
559_NirK,Azospirillum thermophilum | tr|A0A2S2CLP6|A0A2S2CLP6_9PROT
560_NirK,Kiloniellaceae | tr|A0A843RIB1|A0A843RIB1_9PROT
561_NirK,Rhodospirillaceae (purple nonsulfur bacteria) | tr|A0A2G2R306|A0A2G2R306_9PROT
562_NirK,Rhodospirillaceae (purple nonsulfur bacteria) | tr|A0A2G2R660|A0A2G2R660_9PROT
563_NirK,Rhodospirillaceae (purple nonsulfur bacteria) | tr|A0A3D4QIZ1|A0A3D4QIZ1_9PROT
564_NirK,Rhodospirillaceae (purple nonsulfur bacteria) | tr|A0A7V7FN16|A0A7V7FN16_9PROT
565_NirK,Ferrovibrio sp. | tr|A0A2M8U4A7|A0A2M8U4A7_9PROT
566_NirK,Ferruginivarius sediminum | tr|A0A369T806|A0A369T806_9PROT
567_NirK,Thalassospira marina | tr|A0A2N3KQY1|A0A2N3KQY1_9PROT
568_NirK,Sphingomonas horti | tr|A0A6I4J0Q5|A0A6I4J0Q5_9SPHN
569_NirK,Sphingomonas rhizophila | tr|A0A7G9S9X8|A0A7G9S9X8_9SPHN
570_NirK,Sphingomonas sp. | tr|A0A7C2Y5R7|A0A7C2Y5R7_SPHSX
571_NirK,Sphingomonas sp. Cra20 | tr|A0A2K8MI68|A0A2K8MI68_9SPHN
572_NirK,Sphingomonas wittichii RW1 | ABQ68152
573_NirK,Sphingomonas wittichii RW1 | ABQ68154
574_NirK,Sphingosinicella humi | tr|A0A2U2J091|A0A2U2J091_9SPHN
575_NirK,Thiomonas arsenitoxydans | CQR30568
576_NirK,Burkholderiales | tr|A0A257CNS3|A0A257CNS3_9BURK
577_NirK,Burkholderiales | tr|A0A2W5DGJ5|A0A2W5DGJ5_9BURK
578_NirK,Burkholderiales | tr|A0A519I8A2|A0A519I8A2_9BURK
579_NirK,Burkholderiales | tr|A0A519YYD0|A0A519YYD0_9BURK
580_NirK,Alcaligenaceae | tr|A0A516WEE5|A0A516WEE5_9BURK
581_NirK,Alcaligenaceae | tr|A0A7X6X015|A0A7X6X015_9BURK
582_NirK,Alcaligenaceae | tr|A0A7Z0M8N3|A0A7Z0M8N3_9BURK
583_NirK,Alcaligenaceae | tr|A0A7Z0NH79|A0A7Z0NH79_9BURK
584_NirK,Alcaligenaceae | tr|A0A7Z0SJF7|A0A7Z0SJF7_9BURK
585_NirK,Alcaligenaceae | tr|A0A847MKF0|A0A847MKF0_9BURK
586_NirK,Alcaligenaceae | tr|A0A853G6T0|A0A853G6T0_9BURK
587_NirK,Alcaligenaceae | tr|A0A853GX36|A0A853GX36_9BURK
588_NirK,Achromobacter cycloclastes | CAA88564
589_NirK,Achromobacter mucicolens | tr|A0A811H231|A0A811H231_9BURK
590_NirK,Achromobacter xylosoxidans NBRC 15126 = ATCC 27061 | AHC46649
591_NirK,Alcaligenes xylosoxydans xylosoxydans (Achromobacter xylosoxidans) | sp|P81445|NIR_ALCXX
592_NirK,Alcaligenes faecalis | QBH19039
593_NirK,Candidimonas sp. | tr|A0A522PE83|A0A522PE83_9BURK
594_NirK,Candidimonas sp. SYP-B2681 | tr|A0A3S0QSJ8|A0A3S0QSJ8_9BURK
595_NirK,Castellaniella sp. | tr|A0A522TTT1|A0A522TTT1_9BURK
596_NirK,Pelistega europaea | tr|A0A7Y4LAT3|A0A7Y4LAT3_9BURK
597_NirK,Pelistega ratti | tr|A0A6L9Y6H8|A0A6L9Y6H8_9BURK
598_NirK,Pelistega suis | tr|A0A849P2L7|A0A849P2L7_9BURK
599_NirK,Pusillimonas harenae | tr|A0A853H288|A0A853H288_9BURK
600_NirK,Pusillimonas sp. JR1/69-3-13 | tr|A0A2N4U2P9|A0A2N4U2P9_9BURK
601_NirK,Pusillimonas sp. T7-7 | AEC20039
602_NirK,Pusillimonas sp. T7-7 | AEC21822
603_NirK,Pusillimonas sp. TS35 | tr|A0A845H8K8|A0A845H8K8_9BURK
604_NirK,Taylorella asinigenitalis MCE3 | AEP37243
605_NirK,Taylorella equigenitalis ATCC 35865 | VEG32735
606_NirK,Burkholderia mallei | ATD96177
607_NirK,Burkholderia pseudomallei 1258b | EIF57660
608_NirK,Burkholderia sp. CCGE1003 | ADN59354
609_NirK,Burkholderia thailandensis 2002721643 | AJY01560
610_NirK,Burkholderia thailandensis | AWY64093
611_NirK,Cupriavidus basilensis OR16 | EHP44774
612_NirK,Lautropia mirabilis | VEH01335
613_NirK,Paraburkholderia acidiphila | tr|A0A7Z2G8E2|A0A7Z2G8E2_9BURK
614_NirK,Paraburkholderia dinghuensis | tr|A0A3N6MID2|A0A3N6MID2_9BURK
615_NirK,Paraburkholderia sp. | tr|A0A522I841|A0A522I841_9BURK
616_NirK,Paraburkholderia sp. | tr|A0A522IXA6|A0A522IXA6_9BURK
617_NirK,Ralstonia pickettii | KFL22443
618_NirK,Ralstonia pickettii | OCS44034
619_NirK,Ralstonia solanacearum GMI1000 | CAD18654
620_NirK,Ralstonia solanacearum PSI07 | CBJ52550
621_NirK,Comamonadaceae | tr|A0A3M6Q851|A0A3M6Q851_9BURK
622_NirK,Comamonadaceae | tr|A0A3P1XEB5|A0A3P1XEB5_9BURK
623_NirK,Comamonadaceae | tr|A0A4Q5WGF4|A0A4Q5WGF4_9BURK
624_NirK,Acidovorax delafieldii 2AN | EER57831
625_NirK,Acidovorax ebreus TPSY | ACM32675
626_NirK,Caenimonas koreensis | tr|A0A844BBM0|A0A844BBM0_9BURK
627_NirK,Comamonas thiooxydans | ACY32308
628_NirK,Corticibacter populi | tr|A0A3M6QTN9|A0A3M6QTN9_9BURK
629_NirK,Ottowia sp. | tr|A0A5C7VNT2|A0A5C7VNT2_9BURK
630_NirK,Polaromonas naphthalenivorans CJ2 | ABM36641
631_NirK,Ramlibacter sp. G-1-2-2 | tr|A0A848HGZ6|A0A848HGZ6_9BURK
632_NirK,Oxalobacteraceae bacterium IMCC9480 | EGF32416
633_NirK,Oxalobacteraceae | tr|A0A3D3PQD9|A0A3D3PQD9_9BURK
634_NirK,Collimonas fungivorans Ter331 | AEK62791
635_NirK,Duganella aquatilis | tr|A0A6L5QL28|A0A6L5QL28_9BURK
636_NirK,Duganella fentianensis | tr|A0A845I0Q3|A0A845I0Q3_9BURK
637_NirK,Duganella radicis | tr|A0A6L6PFE7|A0A6L6PFE7_9BURK
638_NirK,Duganella sp. BJB480 | tr|A0A3E1SEL8|A0A3E1SEL8_9BURK
639_NirK,Duganella sp. CY15W | tr|A0A6L8KL99|A0A6L8KL99_9BURK
640_NirK,Duganella sp. FT134W | tr|A0A7X4KHB5|A0A7X4KHB5_9BURK
641_NirK,Duganella sp. FT3S | tr|A0A7W2EE14|A0A7W2EE14_9BURK
642_NirK,Duganella sp. FT50W | tr|A0A6L8MRB6|A0A6L8MRB6_9BURK
643_NirK,Duganella sp. FT80W | tr|A0A6I2L5S8|A0A6I2L5S8_9BURK
644_NirK,Duganella sp. LX47W | tr|A0A7W2F952|A0A7W2F952_9BURK
645_NirK,Herbaspirillum sp. GW103 | EIJ46803
646_NirK,Herminiimonas arsenicoxydans | CAL61744
647_NirK,Herminiimonas arsenicoxydans | CAL63352
648_NirK,Herminiimonas arsenicoxydans | CAL63355
649_NirK,Janthinobacterium sp. | tr|A0A349L3B6|A0A349L3B6_9BURK
650_NirK,Janthinobacterium sp. BJB412 | tr|A0A7Z1KT37|A0A7Z1KT37_9BURK
651_NirK,Massilia armeniaca | tr|A0A2R4CIG2|A0A2R4CIG2_9BURK
652_NirK,Massilia atriviolacea | tr|A0A430HT62|A0A430HT62_9BURK
653_NirK,Massilia flava | tr|A0A562PBM9|A0A562PBM9_9BURK
654_NirK,Massilia sp. BJB1822 | tr|A0A7Y6QPL2|A0A7Y6QPL2_9BURK
655_NirK,Massilia sp. CCM 8941 | tr|A0A7S9UGU8|A0A7S9UGU8_9BURK
656_NirK,Massilia violaceinigra | tr|A0A2D2DPS3|A0A2D2DPS3_9BURK
657_NirK,Noviherbaspirillum sp. UKPF54 | tr|A0A5B8N6F4|A0A5B8N6F4_9BURK
658_NirK,Pseudoduganella sp. CY13W | tr|A0A6L8LCN0|A0A6L8LCN0_9BURK
659_NirK,Rugamonas rivuli | tr|A0A843SBZ8|A0A843SBZ8_9BURK
660_NirK,Rugamonas sp. FT81W | tr|A0A845GV73|A0A845GV73_9BURK
661_NirK,Rugamonas sp. FT82W | tr|A0A845G5U7|A0A845G5U7_9BURK
662_NirK,Undibacterium oligocarboniphilum | tr|A0A850QL26|A0A850QL26_9BURK
663_NirK,Chitinibacter fontanus | tr|A0A7D5VAN3|A0A7D5VAN3_9NEIS
664_NirK,Chromobacterium paludis | tr|A0A5C1DF42|A0A5C1DF42_9NEIS
665_NirK,Chromobacterium sp. MWU14-2602 | tr|A0A2S5DA76|A0A2S5DA76_9NEIS
666_NirK,Chromobacterium violaceum ATCC 12472 | AAQ59679
667_NirK,Iodobacter sp. BJB302 | tr|A0A2G3J8A2|A0A2G3J8A2_9NEIS
668_NirK,Kingella denitrificans ATCC 33394 | EGC17925
669_NirK,Kingella kingae | SQH25356
670_NirK,Kingella oralis ATCC 51147 | EEP66738
671_NirK,Neisseria animalis | tr|A0A5P3MPE3|A0A5P3MPE3_NEIAN
672_NirK,Neisseria bacilliformis ATCC BAA-1200 | EGF08904
